"species","scenario","t","abundance_mean","abundance_sd","reproduction_mean","reproduction_sd","carry_mean","carry_sd","habitat_mean","habitat_sd","bevmort_mean","bevmort_sd"
"A","land_SSP5",2,886543.843,74119.194,3.439,0.447,998185.561,42322.381,3.216,0.301,1.316,0.109
"A","land_SSP5",3,909801.362,68874.945,3.469,0.454,998334.9,42341.778,3.216,0.301,1.316,0.109
"A","land_SSP5",4,928463.35,64441.387,3.446,0.466,998319.059,42409.494,3.216,0.301,1.316,0.109
"A","land_SSP5",5,943243.865,60935.017,3.435,0.449,998156.026,42296.639,3.216,0.301,1.316,0.109
"A","land_SSP5",6,954849.219,57856.264,3.439,0.454,998192.534,42438.315,3.216,0.301,1.316,0.109
"A","land_SSP5",7,964042.598,55466.563,3.46,0.456,998325.252,42323.799,3.216,0.301,1.316,0.109
"A","land_SSP5",8,971313.448,53345.056,3.431,0.452,998343.488,42448.577,3.216,0.301,1.316,0.109
"A","land_SSP5",9,977044.758,51627.171,3.43,0.455,998203.985,42378.71,3.216,0.301,1.316,0.109
"A","land_SSP5",10,981474.152,50294.009,3.431,0.445,998293.453,42319.438,3.216,0.301,1.316,0.109
"A","land_SSP5",11,985063.891,48997.253,3.967,0.48,909710.022,63352.134,3.35,0.268,1.508,0.12
"A","land_SSP5",12,963156.017,48027.725,3.941,0.477,909837.18,63376.719,3.35,0.268,1.509,0.12
"A","land_SSP5",13,947891.534,49853.516,3.956,0.476,909692.287,63290.789,3.35,0.268,1.508,0.12
"A","land_SSP5",14,936958.541,52224.316,3.934,0.458,909586.209,63340.134,3.35,0.268,1.508,0.12
"A","land_SSP5",15,929189.051,54514.538,3.948,0.472,909771.641,63424.371,3.35,0.268,1.508,0.12
"A","land_SSP5",16,923657.596,56438.444,3.955,0.464,909711.193,63474.153,3.35,0.268,1.508,0.12
"A","land_SSP5",17,919673.101,58042.323,3.95,0.47,909731.587,63387.662,3.35,0.268,1.508,0.12
"A","land_SSP5",18,916863.54,59274.59,3.952,0.468,909878.396,63203.525,3.35,0.268,1.509,0.12
"A","land_SSP5",19,914809.8,60192.909,3.948,0.48,909717.155,63528.757,3.35,0.268,1.508,0.12
"A","land_SSP5",20,913320.36,60970.969,3.942,0.473,909741.973,63364.282,3.35,0.268,1.508,0.12
"A","land_SSP5",21,912286.733,61501.553,4.391,0.489,804557.845,74946.545,3.281,0.214,1.676,0.13
"A","land_SSP5",22,878031.519,65406.421,4.368,0.482,804581.263,74989.485,3.281,0.214,1.676,0.13
"A","land_SSP5",23,855128.368,68696.028,4.387,0.489,804541.815,74927.433,3.281,0.214,1.676,0.13
"A","land_SSP5",24,839523.274,70994.465,4.375,0.489,804367.655,74878.592,3.281,0.214,1.676,0.13
"A","land_SSP5",25,828732.508,72551.573,4.381,0.493,804399.195,74918.579,3.281,0.214,1.676,0.13
"A","land_SSP5",26,821341.932,73487.263,4.387,0.493,804403.718,75056.367,3.281,0.214,1.676,0.13
"A","land_SSP5",27,816225.624,74066.451,4.398,0.487,804649.144,74909.228,3.281,0.214,1.676,0.13
"A","land_SSP5",28,812708.01,74417.115,4.381,0.486,804511.699,74966.973,3.281,0.214,1.676,0.13
"A","land_SSP5",29,810205.711,74686.335,4.396,0.501,804502.83,74924.68,3.281,0.214,1.676,0.13
"A","land_SSP5",30,808539.059,74818.054,4.386,0.502,804592.74,74983.077,3.281,0.214,1.676,0.13
"A","land_SSP5",31,807385.99,74909.198,4.86,0.501,644466.482,99907.173,2.901,0.293,1.858,0.138
"A","land_SSP5",32,748523.963,87032.73,4.861,0.501,644481.106,99854.653,2.901,0.293,1.858,0.138
"A","land_SSP5",33,712127.049,93584.941,4.854,0.512,644600.842,99995.625,2.901,0.293,1.858,0.138
"A","land_SSP5",34,688986.946,97113.585,4.879,0.52,644503.883,99961.598,2.901,0.293,1.858,0.138
"A","land_SSP5",35,673936.17,98908.261,4.869,0.504,644557.6,99966.424,2.901,0.293,1.858,0.138
"A","land_SSP5",36,664123.879,99812.66,4.863,0.5,644629.805,99973.929,2.901,0.293,1.858,0.138
"A","land_SSP5",37,657689.078,100234.826,4.869,0.515,644628.199,100079.985,2.901,0.293,1.858,0.138
"A","land_SSP5",38,653381.143,100417.183,4.871,0.515,644528.182,100033.526,2.901,0.293,1.858,0.138
"A","land_SSP5",39,650452.143,100439.586,4.862,0.497,644632.057,99940.745,2.901,0.293,1.858,0.138
"A","land_SSP5",40,648557.785,100365.703,4.855,0.486,644557.618,100046.294,2.901,0.293,1.858,0.138
"B","clim_SSP1",1,705786.511,740784.867,5.897,0.774,1711270.507,72620.702,5.513,0.516,2.257,0.187
"B","clim_SSP1",2,1519789.446,127061.476,5.895,0.766,1711175.248,72552.652,5.513,0.516,2.257,0.186
"B","clim_SSP1",3,1559659.477,118071.334,5.946,0.778,1711431.257,72585.906,5.513,0.516,2.257,0.187
"B","clim_SSP1",4,1591651.456,110470.95,5.907,0.799,1711404.101,72701.99,5.513,0.516,2.257,0.187
"B","clim_SSP1",5,1616989.483,104460.029,5.889,0.77,1711124.616,72508.523,5.513,0.516,2.257,0.187
"B","clim_SSP1",6,1636884.376,99182.166,5.895,0.778,1711187.2,72751.397,5.513,0.516,2.257,0.187
"B","clim_SSP1",7,1652644.454,95085.537,5.932,0.782,1711414.718,72555.084,5.513,0.516,2.257,0.186
"B","clim_SSP1",8,1665108.768,91448.667,5.882,0.775,1711445.979,72768.99,5.513,0.516,2.257,0.187
"B","clim_SSP1",9,1674933.871,88503.721,5.879,0.78,1711206.831,72649.217,5.513,0.516,2.257,0.187
"B","clim_SSP1",10,1682527.117,86218.301,5.882,0.763,1711360.205,72547.608,5.513,0.516,2.257,0.186
"B","clim_SSP1",11,1688680.957,83995.292,6.8,0.823,1559502.895,108603.659,5.742,0.459,2.586,0.206
"B","clim_SSP1",12,1651124.6,82333.242,6.757,0.817,1559720.881,108645.804,5.742,0.459,2.586,0.206
"B","clim_SSP1",13,1624956.916,85463.17,6.781,0.816,1559472.492,108498.496,5.742,0.459,2.586,0.206
"B","clim_SSP1",14,1606214.643,89527.399,6.743,0.785,1559290.644,108583.086,5.742,0.459,2.586,0.206
"B","clim_SSP1",15,1592895.516,93453.495,6.767,0.81,1559608.528,108727.493,5.742,0.459,2.586,0.206
"B","clim_SSP1",16,1583413.022,96751.618,6.78,0.795,1559504.902,108812.834,5.742,0.459,2.586,0.206
"B","clim_SSP1",17,1576582.459,99501.125,6.772,0.806,1559539.864,108664.563,5.742,0.459,2.586,0.206
"B","clim_SSP1",18,1571766.069,101613.582,6.775,0.802,1559791.536,108348.901,5.742,0.459,2.586,0.206
"B","clim_SSP1",19,1568245.372,103187.843,6.768,0.823,1559515.123,108906.441,5.742,0.459,2.586,0.206
"B","clim_SSP1",20,1565692.046,104521.661,6.758,0.812,1559557.668,108624.484,5.742,0.459,2.586,0.206
"B","clim_SSP1",21,1563920.113,105431.234,7.527,0.838,1379242.019,128479.791,5.624,0.367,2.874,0.222
"B","clim_SSP1",22,1505196.89,112125.292,7.488,0.826,1379282.166,128553.403,5.624,0.367,2.874,0.222
"B","clim_SSP1",23,1465934.346,117764.62,7.52,0.839,1379214.54,128447.028,5.624,0.367,2.874,0.222
"B","clim_SSP1",24,1439182.756,121704.797,7.501,0.838,1378915.981,128363.3,5.624,0.367,2.873,0.222
"B","clim_SSP1",25,1420684.3,124374.126,7.51,0.846,1378970.049,128431.85,5.624,0.367,2.873,0.222
"B","clim_SSP1",26,1408014.741,125978.165,7.521,0.845,1378977.802,128668.057,5.624,0.367,2.873,0.222
"B","clim_SSP1",27,1399243.928,126971.059,7.539,0.835,1379398.533,128415.819,5.624,0.367,2.874,0.222
"B","clim_SSP1",28,1393213.732,127572.197,7.51,0.833,1379162.913,128514.811,5.624,0.367,2.874,0.222
"B","clim_SSP1",29,1388924.076,128033.717,7.536,0.859,1379147.709,128442.309,5.624,0.367,2.874,0.222
"B","clim_SSP1",30,1386066.959,128259.521,7.518,0.86,1379301.839,128542.417,5.624,0.367,2.874,0.222
"B","clim_SSP1",31,1384090.268,128415.768,8.331,0.859,1104799.684,171269.44,4.973,0.502,3.185,0.237
"B","clim_SSP1",32,1283183.936,149198.965,8.333,0.859,1104824.754,171179.405,4.973,0.502,3.185,0.237
"B","clim_SSP1",33,1220789.227,160431.328,8.322,0.878,1105030.014,171421.071,4.973,0.502,3.185,0.237
"B","clim_SSP1",34,1181120.478,166480.431,8.364,0.892,1104863.799,171362.74,4.973,0.502,3.185,0.237
"B","clim_SSP1",35,1155319.149,169557.018,8.346,0.864,1104955.885,171371.013,4.973,0.502,3.185,0.237
"B","clim_SSP1",36,1138498.078,171107.416,8.337,0.856,1105079.666,171383.878,4.973,0.502,3.185,0.237
"B","clim_SSP1",37,1127466.99,171831.131,8.347,0.883,1105076.913,171565.689,4.973,0.502,3.185,0.237
"B","clim_SSP1",38,1120081.959,172143.743,8.351,0.882,1104905.455,171486.044,4.973,0.502,3.185,0.237
"B","clim_SSP1",39,1115060.817,172182.147,8.335,0.852,1105083.527,171326.992,4.973,0.502,3.185,0.237
"B","clim_SSP1",40,1111813.345,172055.492,8.322,0.834,1104955.917,171507.933,4.973,0.502,3.185,0.237
"B","clim_SSP5",1,1176310.852,1234641.444,9.829,1.29,2852117.511,121034.504,9.188,0.859,3.761,0.311
"B","clim_SSP5",2,2532982.41,211769.126,9.825,1.277,2851958.747,120921.087,9.188,0.859,3.761,0.311
"B","clim_SSP5",3,2599432.462,196785.556,9.911,1.296,2852385.428,120976.509,9.188,0.859,3.761,0.311
"B","clim_SSP5",4,2652752.427,184118.249,9.845,1.331,2852340.168,121169.983,9.188,0.859,3.761,0.311
"B","clim_SSP5",5,2694982.471,174100.048,9.815,1.284,2851874.36,120847.539,9.188,0.859,3.761,0.311
"B","clim_SSP5",6,2728140.627,165303.61,9.825,1.296,2851978.667,121252.329,9.188,0.859,3.761,0.311
"B","clim_SSP5",7,2754407.423,158475.896,9.887,1.304,2852357.864,120925.14,9.188,0.859,3.761,0.311
"B","clim_SSP5",8,2775181.28,152414.445,9.803,1.291,2852409.965,121281.65,9.188,0.859,3.761,0.311
"B","clim_SSP5",9,2791556.452,147506.202,9.799,1.3,2852011.386,121082.028,9.188,0.859,3.761,0.311
"B","clim_SSP5",10,2804211.862,143697.169,9.803,1.272,2852267.008,120912.68,9.188,0.859,3.761,0.311
"B","clim_SSP5",11,2814468.261,139992.153,11.334,1.372,2599171.492,181006.098,9.57,0.765,4.31,0.343
"B","clim_SSP5",12,2751874.334,137222.07,11.261,1.362,2599534.801,181076.339,9.57,0.765,4.31,0.343
"B","clim_SSP5",13,2708261.527,142438.616,11.302,1.36,2599120.821,180830.826,9.57,0.765,4.31,0.343
"B","clim_SSP5",14,2677024.404,149212.332,11.239,1.309,2598817.741,180971.81,9.57,0.765,4.31,0.343
"B","clim_SSP5",15,2654825.861,155755.824,11.279,1.35,2599347.546,181212.488,9.57,0.765,4.31,0.343
"B","clim_SSP5",16,2639021.703,161252.696,11.3,1.324,2599174.837,181354.723,9.57,0.765,4.31,0.343
"B","clim_SSP5",17,2627637.432,165835.209,11.286,1.343,2599233.107,181107.604,9.57,0.765,4.31,0.343
"B","clim_SSP5",18,2619610.115,169355.971,11.292,1.336,2599652.56,180581.501,9.57,0.765,4.31,0.343
"B","clim_SSP5",19,2613742.286,171979.739,11.279,1.371,2599191.871,181510.735,9.57,0.765,4.31,0.343
"B","clim_SSP5",20,2609486.743,174202.768,11.263,1.353,2599262.78,181040.806,9.57,0.765,4.31,0.343
"B","clim_SSP5",21,2606533.522,175718.723,12.544,1.396,2298736.699,214132.985,9.374,0.612,4.789,0.37
"B","clim_SSP5",22,2508661.483,186875.487,12.48,1.376,2298803.61,214255.672,9.374,0.612,4.789,0.37
"B","clim_SSP5",23,2443223.91,196274.367,12.534,1.398,2298690.9,214078.38,9.374,0.612,4.789,0.37
"B","clim_SSP5",24,2398637.926,202841.329,12.501,1.397,2298193.301,213938.833,9.374,0.612,4.789,0.37
"B","clim_SSP5",25,2367807.167,207290.21,12.517,1.409,2298283.416,214053.083,9.374,0.612,4.789,0.37
"B","clim_SSP5",26,2346691.236,209963.609,12.535,1.409,2298296.337,214446.762,9.374,0.612,4.789,0.37
"B","clim_SSP5",27,2332073.213,211618.432,12.566,1.392,2298997.555,214026.365,9.374,0.612,4.789,0.37
"B","clim_SSP5",28,2322022.886,212620.328,12.516,1.388,2298604.854,214191.351,9.374,0.612,4.789,0.37
"B","clim_SSP5",29,2314873.46,213389.529,12.559,1.431,2298579.515,214070.515,9.374,0.612,4.789,0.37
"B","clim_SSP5",30,2310111.598,213765.869,12.53,1.434,2298836.399,214237.362,9.374,0.612,4.789,0.37
"B","clim_SSP5",31,2306817.114,214026.28,13.886,1.432,1841332.807,285449.066,8.289,0.836,5.308,0.395
"B","clim_SSP5",32,2138639.894,248664.942,13.888,1.431,1841374.59,285299.008,8.289,0.836,5.308,0.395
"B","clim_SSP5",33,2034648.711,267385.547,13.87,1.464,1841716.69,285701.786,8.289,0.836,5.308,0.395
"B","clim_SSP5",34,1968534.131,277467.386,13.939,1.487,1841439.665,285604.566,8.289,0.836,5.308,0.395
"B","clim_SSP5",35,1925531.915,282595.03,13.911,1.44,1841593.142,285618.354,8.289,0.836,5.308,0.395
"B","clim_SSP5",36,1897496.796,285179.027,13.895,1.427,1841799.444,285639.796,8.289,0.836,5.308,0.395
"B","clim_SSP5",37,1879111.65,286385.218,13.911,1.472,1841794.854,285942.814,8.289,0.836,5.308,0.395
"B","clim_SSP5",38,1866803.266,286906.238,13.918,1.471,1841509.091,285810.073,8.289,0.836,5.308,0.395
"B","clim_SSP5",39,1858434.695,286970.245,13.892,1.421,1841805.878,285544.987,8.289,0.836,5.308,0.395
"B","clim_SSP5",40,1853022.242,286759.153,13.87,1.39,1841593.195,285846.555,8.289,0.836,5.308,0.395
"B","clim_land_SSP1",1,1646835.192,1728498.022,13.76,1.806,3992964.515,169448.306,12.864,1.203,5.266,0.435
"B","clim_land_SSP1",2,3546175.373,296476.777,13.755,1.787,3992742.245,169289.522,12.864,1.203,5.265,0.435
"B","clim_land_SSP1",3,3639205.447,275499.779,13.875,1.815,3993339.599,169367.113,12.864,1.203,5.266,0.435
"B","clim_land_SSP1",4,3713853.398,257765.549,13.783,1.864,3993276.235,169637.976,12.864,1.203,5.266,0.436
"B","clim_land_SSP1",5,3772975.46,243740.067,13.74,1.798,3992624.104,169186.554,12.864,1.203,5.265,0.435
"B","clim_land_SSP1",6,3819396.877,231425.055,13.754,1.814,3992770.134,169753.26,12.864,1.203,5.265,0.435
"B","clim_land_SSP1",7,3856170.392,221866.254,13.842,1.825,3993301.01,169295.196,12.864,1.203,5.266,0.435
"B","clim_land_SSP1",8,3885253.792,213380.224,13.724,1.808,3993373.951,169794.31,12.864,1.203,5.266,0.435
"B","clim_land_SSP1",9,3908179.033,206508.683,13.719,1.821,3992815.94,169514.839,12.864,1.203,5.265,0.435
"B","clim_land_SSP1",10,3925896.607,201176.036,13.724,1.781,3993173.811,169277.753,12.864,1.203,5.266,0.435
"B","clim_land_SSP1",11,3940255.566,195989.014,15.867,1.921,3638840.088,253408.538,13.398,1.07,6.034,0.481
"B","clim_land_SSP1",12,3852624.067,192110.898,15.765,1.907,3639348.722,253506.875,13.398,1.07,6.034,0.481
"B","clim_land_SSP1",13,3791566.138,199414.063,15.823,1.904,3638769.149,253163.157,13.398,1.07,6.034,0.481
"B","clim_land_SSP1",14,3747834.166,208897.264,15.734,1.833,3638344.837,253360.535,13.398,1.07,6.034,0.481
"B","clim_land_SSP1",15,3716756.205,218058.154,15.791,1.89,3639086.565,253697.483,13.398,1.07,6.034,0.48
"B","clim_land_SSP1",16,3694630.385,225753.774,15.819,1.854,3638844.771,253896.613,13.398,1.07,6.034,0.48
"B","clim_land_SSP1",17,3678692.404,232169.292,15.801,1.88,3638926.35,253550.646,13.398,1.07,6.034,0.481
"B","clim_land_SSP1",18,3667454.161,237098.359,15.809,1.871,3639513.583,252814.102,13.398,1.07,6.034,0.481
"B","clim_land_SSP1",19,3659239.2,240771.635,15.791,1.92,3638868.62,254115.029,13.398,1.07,6.034,0.48
"B","clim_land_SSP1",20,3653281.44,243883.875,15.768,1.894,3638967.892,253457.129,13.398,1.07,6.034,0.481
"B","clim_land_SSP1",21,3649146.93,246006.212,17.562,1.955,3218231.379,299786.178,13.123,0.857,6.705,0.518
"B","clim_land_SSP1",22,3512126.076,261625.682,17.472,1.927,3218325.054,299957.941,13.123,0.857,6.705,0.518
"B","clim_land_SSP1",23,3420513.474,274784.113,17.547,1.957,3218167.26,299709.732,13.123,0.857,6.705,0.518
"B","clim_land_SSP1",24,3358093.096,283977.861,17.502,1.956,3217470.621,299514.367,13.123,0.857,6.704,0.518
"B","clim_land_SSP1",25,3314930.034,290206.294,17.524,1.973,3217596.782,299674.316,13.123,0.857,6.705,0.518
"B","clim_land_SSP1",26,3285367.73,293949.053,17.549,1.972,3217614.872,300225.467,13.123,0.857,6.705,0.518
"B","clim_land_SSP1",27,3264902.498,296265.805,17.592,1.948,3218596.577,299636.911,13.123,0.857,6.705,0.519
"B","clim_land_SSP1",28,3250832.041,297668.459,17.523,1.943,3218046.796,299867.892,13.123,0.857,6.705,0.518
"B","clim_land_SSP1",29,3240822.844,298745.34,17.583,2.004,3218011.32,299698.721,13.123,0.857,6.705,0.518
"B","clim_land_SSP1",30,3234156.237,299272.217,17.542,2.008,3218370.959,299932.307,13.123,0.857,6.705,0.518
"B","clim_land_SSP1",31,3229543.959,299636.791,19.44,2.004,2577865.929,399628.693,11.604,1.17,7.431,0.553
"B","clim_land_SSP1",32,2994095.852,348130.918,19.443,2.004,2577924.425,399418.612,11.604,1.17,7.431,0.553
"B","clim_land_SSP1",33,2848508.196,374339.766,19.417,2.049,2578403.366,399982.5,11.604,1.17,7.431,0.553
"B","clim_land_SSP1",34,2755947.783,388454.34,19.515,2.081,2578015.53,399846.392,11.604,1.17,7.431,0.553
"B","clim_land_SSP1",35,2695744.681,395633.042,19.475,2.016,2578230.399,399865.696,11.604,1.17,7.431,0.553
"B","clim_land_SSP1",36,2656495.515,399250.638,19.453,1.998,2578519.222,399895.714,11.604,1.17,7.432,0.553
"B","clim_land_SSP1",37,2630756.311,400939.305,19.476,2.06,2578512.796,400319.94,11.604,1.17,7.431,0.553
"B","clim_land_SSP1",38,2613524.572,401668.733,19.485,2.059,2578112.727,400134.103,11.604,1.17,7.431,0.553
"B","clim_land_SSP1",39,2601808.574,401758.344,19.449,1.989,2578528.229,399762.982,11.604,1.17,7.432,0.553
"B","clim_land_SSP1",40,2594231.139,401462.814,19.419,1.946,2578230.473,400185.177,11.604,1.17,7.431,0.552
"B","clim_land_SSP5",1,117631.085,123464.144,0.983,0.129,285211.751,12103.45,0.919,0.086,0.376,0.031
"B","clim_land_SSP5",2,253298.241,21176.913,0.983,0.128,285195.875,12092.109,0.919,0.086,0.376,0.031
"B","clim_land_SSP5",3,259943.246,19678.556,0.991,0.13,285238.543,12097.651,0.919,0.086,0.376,0.031
"B","clim_land_SSP5",4,265275.243,18411.825,0.984,0.133,285234.017,12116.998,0.919,0.086,0.376,0.031
"B","clim_land_SSP5",5,269498.247,17410.005,0.981,0.128,285187.436,12084.754,0.919,0.086,0.376,0.031
"B","clim_land_SSP5",6,272814.063,16530.361,0.982,0.13,285197.867,12125.233,0.919,0.086,0.376,0.031
"B","clim_land_SSP5",7,275440.742,15847.59,0.989,0.13,285235.786,12092.514,0.919,0.086,0.376,0.031
"B","clim_land_SSP5",8,277518.128,15241.445,0.98,0.129,285240.996,12128.165,0.919,0.086,0.376,0.031
"B","clim_land_SSP5",9,279155.645,14750.62,0.98,0.13,285201.139,12108.203,0.919,0.086,0.376,0.031
"B","clim_land_SSP5",10,280421.186,14369.717,0.98,0.127,285226.701,12091.268,0.919,0.086,0.376,0.031
"B","clim_land_SSP5",11,281446.826,13999.215,1.133,0.137,259917.149,18100.61,0.957,0.076,0.431,0.034
"B","clim_land_SSP5",12,275187.433,13722.207,1.126,0.136,259953.48,18107.634,0.957,0.076,0.431,0.034
"B","clim_land_SSP5",13,270826.153,14243.862,1.13,0.136,259912.082,18083.083,0.957,0.076,0.431,0.034
"B","clim_land_SSP5",14,267702.44,14921.233,1.124,0.131,259881.774,18097.181,0.957,0.076,0.431,0.034
"B","clim_land_SSP5",15,265482.586,15575.582,1.128,0.135,259934.755,18121.249,0.957,0.076,0.431,0.034
"B","clim_land_SSP5",16,263902.17,16125.27,1.13,0.132,259917.484,18135.472,0.957,0.076,0.431,0.034
"B","clim_land_SSP5",17,262763.743,16583.521,1.129,0.134,259923.311,18110.76,0.957,0.076,0.431,0.034
"B","clim_land_SSP5",18,261961.011,16935.597,1.129,0.134,259965.256,18058.15,0.957,0.076,0.431,0.034
"B","clim_land_SSP5",19,261374.229,17197.974,1.128,0.137,259919.187,18151.074,0.957,0.076,0.431,0.034
"B","clim_land_SSP5",20,260948.674,17420.277,1.126,0.135,259926.278,18104.081,0.957,0.076,0.431,0.034
"B","clim_land_SSP5",21,260653.352,17571.872,1.254,0.14,229873.67,21413.298,0.937,0.061,0.479,0.037
"B","clim_land_SSP5",22,250866.148,18687.549,1.248,0.138,229880.361,21425.567,0.937,0.061,0.479,0.037
"B","clim_land_SSP5",23,244322.391,19627.437,1.253,0.14,229869.09,21407.838,0.937,0.061,0.479,0.037
"B","clim_land_SSP5",24,239863.793,20284.133,1.25,0.14,229819.33,21393.883,0.937,0.061,0.479,0.037
"B","clim_land_SSP5",25,236780.717,20729.021,1.252,0.141,229828.342,21405.308,0.937,0.061,0.479,0.037
"B","clim_land_SSP5",26,234669.124,20996.361,1.253,0.141,229829.634,21444.676,0.937,0.061,0.479,0.037
"B","clim_land_SSP5",27,233207.321,21161.843,1.257,0.139,229899.756,21402.637,0.937,0.061,0.479,0.037
"B","clim_land_SSP5",28,232202.289,21262.033,1.252,0.139,229860.485,21419.135,0.937,0.061,0.479,0.037
"B","clim_land_SSP5",29,231487.346,21338.953,1.256,0.143,229857.951,21407.051,0.937,0.061,0.479,0.037
"B","clim_land_SSP5",30,231011.16,21376.587,1.253,0.143,229883.64,21423.736,0.937,0.061,0.479,0.037
"B","clim_land_SSP5",31,230681.711,21402.628,1.389,0.143,184133.281,28544.907,0.829,0.084,0.531,0.04
"B","clim_land_SSP5",32,213863.989,24866.494,1.389,0.143,184137.459,28529.901,0.829,0.084,0.531,0.04
"B","clim_land_SSP5",33,203464.871,26738.555,1.387,0.146,184171.669,28570.179,0.829,0.084,0.531,0.039
"B","clim_land_SSP5",34,196853.413,27746.739,1.394,0.149,184143.966,28560.457,0.829,0.084,0.531,0.04
"B","clim_land_SSP5",35,192553.192,28259.503,1.391,0.144,184159.314,28561.835,0.829,0.084,0.531,0.039
"B","clim_land_SSP5",36,189749.68,28517.903,1.39,0.143,184179.944,28563.98,0.829,0.084,0.531,0.039
"B","clim_land_SSP5",37,187911.165,28638.522,1.391,0.147,184179.485,28594.281,0.829,0.084,0.531,0.039
"B","clim_land_SSP5",38,186680.327,28690.624,1.392,0.147,184150.909,28581.007,0.829,0.084,0.531,0.039
"B","clim_land_SSP5",39,185843.47,28697.025,1.389,0.142,184180.588,28554.499,0.829,0.084,0.531,0.04
"B","clim_land_SSP5",40,185302.224,28675.915,1.387,0.139,184159.32,28584.655,0.829,0.084,0.531,0.039
"B","controlRun",1,235262.17,246928.289,1.966,0.258,570423.502,24206.901,1.838,0.172,0.752,0.062
"B","controlRun",2,506596.482,42353.825,1.965,0.255,570391.749,24184.217,1.838,0.172,0.752,0.062
"B","controlRun",3,519886.492,39357.111,1.982,0.259,570477.086,24195.302,1.838,0.172,0.752,0.062
"B","controlRun",4,530550.485,36823.65,1.969,0.266,570468.034,24233.997,1.838,0.172,0.752,0.062
"B","controlRun",5,538996.494,34820.01,1.963,0.257,570374.872,24169.508,1.838,0.172,0.752,0.062
"B","controlRun",6,545628.125,33060.722,1.965,0.259,570395.733,24250.466,1.838,0.172,0.752,0.062
"B","controlRun",7,550881.485,31695.179,1.977,0.261,570471.573,24185.028,1.838,0.172,0.752,0.062
"B","controlRun",8,555036.256,30482.889,1.961,0.258,570481.993,24256.33,1.838,0.172,0.752,0.062
"B","controlRun",9,558311.29,29501.24,1.96,0.26,570402.277,24216.406,1.838,0.172,0.752,0.062
"B","controlRun",10,560842.372,28739.434,1.961,0.254,570453.402,24182.536,1.838,0.172,0.752,0.062
"B","controlRun",11,562893.652,27998.431,2.267,0.274,519834.298,36201.22,1.914,0.153,0.862,0.069
"B","controlRun",12,550374.867,27444.414,2.252,0.272,519906.96,36215.268,1.914,0.153,0.862,0.069
"B","controlRun",13,541652.305,28487.723,2.26,0.272,519824.164,36166.165,1.914,0.153,0.862,0.069
"B","controlRun",14,535404.881,29842.466,2.248,0.262,519763.548,36194.362,1.914,0.153,0.862,0.069
"B","controlRun",15,530965.172,31151.165,2.256,0.27,519869.509,36242.498,1.914,0.153,0.862,0.069
"B","controlRun",16,527804.341,32250.539,2.26,0.265,519834.967,36270.945,1.914,0.153,0.862,0.069
"B","controlRun",17,525527.486,33167.042,2.257,0.269,519846.621,36221.521,1.914,0.153,0.862,0.069
"B","controlRun",18,523922.023,33871.194,2.258,0.267,519930.512,36116.3,1.914,0.153,0.862,0.069
"B","controlRun",19,522748.457,34395.948,2.256,0.274,519838.374,36302.147,1.914,0.153,0.862,0.069
"B","controlRun",20,521897.349,34840.554,2.253,0.271,519852.556,36208.161,1.914,0.153,0.862,0.069
"B","controlRun",21,521306.704,35143.745,2.509,0.279,459747.34,42826.597,1.875,0.122,0.958,0.074
"B","controlRun",22,501732.297,37375.097,2.496,0.275,459760.722,42851.134,1.875,0.122,0.958,0.074
"B","controlRun",23,488644.782,39254.873,2.507,0.28,459738.18,42815.676,1.875,0.122,0.958,0.074
"B","controlRun",24,479727.585,40568.266,2.5,0.279,459638.66,42787.767,1.875,0.122,0.958,0.074
"B","controlRun",25,473561.433,41458.042,2.503,0.282,459656.683,42810.617,1.875,0.122,0.958,0.074
"B","controlRun",26,469338.247,41992.722,2.507,0.282,459659.267,42889.352,1.875,0.122,0.958,0.074
"B","controlRun",27,466414.643,42323.686,2.513,0.278,459799.511,42805.273,1.875,0.122,0.958,0.074
"B","controlRun",28,464404.577,42524.066,2.503,0.278,459720.971,42838.27,1.875,0.122,0.958,0.074
"B","controlRun",29,462974.692,42677.906,2.512,0.286,459715.903,42814.103,1.875,0.122,0.958,0.074
"B","controlRun",30,462022.32,42753.174,2.506,0.287,459767.28,42847.472,1.875,0.122,0.958,0.074
"B","controlRun",31,461363.423,42805.256,2.777,0.286,368266.561,57089.813,1.658,0.167,1.062,0.079
"B","controlRun",32,427727.979,49732.988,2.778,0.286,368274.918,57059.802,1.658,0.167,1.062,0.079
"B","controlRun",33,406929.742,53477.109,2.774,0.293,368343.338,57140.357,1.658,0.167,1.062,0.079
"B","controlRun",34,393706.826,55493.477,2.788,0.297,368287.933,57120.913,1.658,0.167,1.062,0.079
"B","controlRun",35,385106.383,56519.006,2.782,0.288,368318.628,57123.671,1.658,0.167,1.062,0.079
"B","controlRun",36,379499.359,57035.805,2.779,0.285,368359.889,57127.959,1.658,0.167,1.062,0.079
"B","controlRun",37,375822.33,57277.044,2.782,0.294,368358.971,57188.563,1.658,0.167,1.062,0.079
"B","controlRun",38,373360.653,57381.248,2.784,0.294,368301.818,57162.015,1.658,0.167,1.062,0.079
"B","controlRun",39,371686.939,57394.049,2.778,0.284,368361.176,57108.997,1.658,0.167,1.062,0.079
"B","controlRun",40,370604.448,57351.831,2.774,0.278,368318.639,57169.311,1.658,0.167,1.062,0.079
