"","species","seed_number","general.method","reproduction.unit.measured","dispersal_class_1-6","mean_dist_m","max_dist_m","growth_method","growth_rate_mm","growth_unit","wetmass_g","Unit","mortality"
"1","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"2","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"3","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"4","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"5","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"6","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"7","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"8","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"9","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"10","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"11","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"12","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"13","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"14","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"15","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"16","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"17","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"18","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"19","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"20","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"21","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"22","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"23","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"24","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"25","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"26","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"27","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"28","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"29","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"30","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"31","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"32","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"33","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"34","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"35","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"36","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"37","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"38","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"39","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"40","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"41","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"42","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"43","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"44","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"45","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"46","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"47","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"48","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"49","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"50","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"51","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"52","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"53","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"54","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"55","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"56","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"57","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"58","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"59","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"60","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"61","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"62","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"63","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"64","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"65","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"66","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"67","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"68","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"69","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"70","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"71","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"72","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"73","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"74","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"75","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"76","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"77","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"78","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"79","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"80","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"81","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"82","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"83","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"84","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"85","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"86","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"87","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"88","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"89","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"90","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"91","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"92","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"93","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"94","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"95","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"96","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"97","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"98","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"99","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"100","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"101","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"102","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"103","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"104","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"105","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"106","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"107","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"108","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"109","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"110","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"111","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"112","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"113","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"114","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"115","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"116","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"117","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"118","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"119","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"120","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"121","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"122","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"123","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"124","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"125","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"126","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"127","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"128","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"129","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"130","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"131","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"132","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"133","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"134","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"135","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"136","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"137","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"138","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"139","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"140","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"141","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"142","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"143","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"144","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"145","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"146","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"147","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"148","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"149","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"150","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"151","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"152","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"153","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"154","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"155","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"156","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"157","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"158","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"159","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"160","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"161","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"162","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"163","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"164","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"165","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"166","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"167","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"168","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"169","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"170","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"171","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"172","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"173","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"174","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"175","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"176","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
